"Level";"Place0";"Place1";"Place2";"Longitude";"Latitude";"Zoom";"Icon"
2;"Switzerland";"Wallis (Valais) (VS)";"Dranse (Liddes)";"E7.18049";"N45.98975";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chandonne (Liddes)";"E7.17972";"N46.00521";;
2;"Switzerland";"Wallis (Valais) (VS)";"Rive Haute (Liddes)";"E7.17113";"N46.00669";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fornex (Liddes)";"E7.16309";"N46.00890";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Moulins VS (Liddes)";"E7.16807";"N46.00433";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vichères (Liddes)";"E7.16658";"N45.99648";;
2;"Switzerland";"Wallis (Valais) (VS)";"Palasuit (Liddes)";"E7.19249";"N45.98271";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chez Petit (Liddes)";"E7.17813";"N45.98752";;
2;"Switzerland";"Wallis (Valais) (VS)";"Petit Vichères (Liddes)";"E7.16227";"N45.99080";;
2;"Switzerland";"Wallis (Valais) (VS)";"Orsières";"E7.14621";"N46.03109";;
2;"Switzerland";"Wallis (Valais) (VS)";"Champex-Lac";"E7.11914";"N46.02667";;
2;"Switzerland";"Wallis (Valais) (VS)";"Praz-de-Fort";"E7.12548";"N45.99001";;
2;"Switzerland";"Wallis (Valais) (VS)";"La Fouly VS";"E7.09744";"N45.93199";;
2;"Switzerland";"Wallis (Valais) (VS)";"Sembrancher";"E7.15054";"N46.07821";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chamoille (Sembrancher)";"E7.15254";"N46.06096";;
2;"Switzerland";"Wallis (Valais) (VS)";"La Garde (Sembrancher)";"E7.14647";"N46.06515";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chemin";"E7.09723";"N46.08973";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vens (Sembrancher)";"E7.12627";"N46.08841";;
2;"Switzerland";"Wallis (Valais) (VS)";"Le Châble VS";"E7.21464";"N46.07940";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bruson";"E7.21842";"N46.06590";;
2;"Switzerland";"Wallis (Valais) (VS)";"Verbier";"E7.21955";"N46.09407";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vollèges";"E7.16879";"N46.08737";;
2;"Switzerland";"Wallis (Valais) (VS)";"Cries (Vollèges)";"E7.17705";"N46.09138";;
2;"Switzerland";"Wallis (Valais) (VS)";"Levron";"E7.16203";"N46.09797";;
2;"Switzerland";"Wallis (Valais) (VS)";"Versegères";"E7.23392";"N46.06582";;
2;"Switzerland";"Wallis (Valais) (VS)";"Champsec";"E7.24375";"N46.05614";;
2;"Switzerland";"Wallis (Valais) (VS)";"Lourtier";"E7.26356";"N46.05238";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fionnay";"E7.30954";"N46.03230";;
2;"Switzerland";"Wallis (Valais) (VS)";"Sarreyer";"E7.24988";"N46.06189";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bellwald";"E8.16011";"N46.42363";;
2;"Switzerland";"Wallis (Valais) (VS)";"Binn";"E8.18367";"N46.36519";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ernen";"E8.14397";"N46.39886";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ausserbinn";"E8.14920";"N46.38225";;
2;"Switzerland";"Wallis (Valais) (VS)";"Mühlebach (Goms)";"E8.15664";"N46.40829";;
2;"Switzerland";"Wallis (Valais) (VS)";"Steinhaus";"E8.17789";"N46.42183";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fiesch";"E8.13408";"N46.40368";;
2;"Switzerland";"Wallis (Valais) (VS)";"Jungfraujoch";"E7.98334";"N46.54742";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fieschertal";"E8.14312";"N46.42442";;
2;"Switzerland";"Wallis (Valais) (VS)";"Lax";"E8.11738";"N46.38958";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ulrichen";"E8.30346";"N46.50667";;
2;"Switzerland";"Wallis (Valais) (VS)";"Obergesteln";"E8.32460";"N46.51482";;
2;"Switzerland";"Wallis (Valais) (VS)";"Oberwald";"E8.34844";"N46.53458";;
2;"Switzerland";"Wallis (Valais) (VS)";"Münster VS";"E8.26634";"N46.48938";;
2;"Switzerland";"Wallis (Valais) (VS)";"Geschinen";"E8.28280";"N46.49568";;
2;"Switzerland";"Wallis (Valais) (VS)";"Biel VS";"E8.21707";"N46.45578";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ritzingen";"E8.22338";"N46.45712";;
2;"Switzerland";"Wallis (Valais) (VS)";"Selkingen";"E8.21362";"N46.45425";;
2;"Switzerland";"Wallis (Valais) (VS)";"Niederwald";"E8.18919";"N46.43573";;
2;"Switzerland";"Wallis (Valais) (VS)";"Blitzingen";"E8.20223";"N46.44138";;
2;"Switzerland";"Wallis (Valais) (VS)";"Reckingen VS";"E8.24272";"N46.46956";;
2;"Switzerland";"Wallis (Valais) (VS)";"Gluringen";"E8.23204";"N46.46428";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fortunau (Ayent)";"E7.41595";"N46.28532";;
2;"Switzerland";"Wallis (Valais) (VS)";"Luc (Ayent)";"E7.41808";"N46.28280";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Romain (Ayent)";"E7.41281";"N46.28262";;
2;"Switzerland";"Wallis (Valais) (VS)";"Saxonne (Ayent)";"E7.40691";"N46.28023";;
2;"Switzerland";"Wallis (Valais) (VS)";"Villa (Ayent)";"E7.41563";"N46.27589";;
2;"Switzerland";"Wallis (Valais) (VS)";"La Place (Ayent)";"E7.41235";"N46.27397";;
2;"Switzerland";"Wallis (Valais) (VS)";"Botyre (Ayent)";"E7.40453";"N46.27630";;
2;"Switzerland";"Wallis (Valais) (VS)";"Blignou (Ayent)";"E7.39872";"N46.27210";;
2;"Switzerland";"Wallis (Valais) (VS)";"Argnou (Ayent)";"E7.39956";"N46.26291";;
2;"Switzerland";"Wallis (Valais) (VS)";"Signèse (Ayent)";"E7.40110";"N46.25745";;
2;"Switzerland";"Wallis (Valais) (VS)";"Anzère";"E7.39660";"N46.29618";;
2;"Switzerland";"Wallis (Valais) (VS)";"Evolène";"E7.49599";"N46.11305";;
2;"Switzerland";"Wallis (Valais) (VS)";"Lanna";"E7.47856";"N46.12088";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Haudères";"E7.50866";"N46.08442";;
2;"Switzerland";"Wallis (Valais) (VS)";"La Tour VS";"E7.50571";"N46.09794";;
2;"Switzerland";"Wallis (Valais) (VS)";"La Sage";"E7.51442";"N46.09883";;
2;"Switzerland";"Wallis (Valais) (VS)";"La Forclaz VS";"E7.51754";"N46.08597";;
2;"Switzerland";"Wallis (Valais) (VS)";"Villa (Evolène)";"E7.51242";"N46.10635";;
2;"Switzerland";"Wallis (Valais) (VS)";"Arolla";"E7.48323";"N46.02482";;
2;"Switzerland";"Wallis (Valais) (VS)";"Euseigne";"E7.42231";"N46.17164";;
2;"Switzerland";"Wallis (Valais) (VS)";"Hérémence";"E7.40452";"N46.18053";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Martin VS";"E7.44377";"N46.17245";;
2;"Switzerland";"Wallis (Valais) (VS)";"Liez (St-Martin)";"E7.45089";"N46.16250";;
2;"Switzerland";"Wallis (Valais) (VS)";"Trogne (St-Martin)";"E7.45158";"N46.16785";;
2;"Switzerland";"Wallis (Valais) (VS)";"Suen (St-Martin)";"E7.43692";"N46.18145";;
2;"Switzerland";"Wallis (Valais) (VS)";"Eison (St-Martin)";"E7.46675";"N46.15351";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vex";"E7.39735";"N46.21184";;
2;"Switzerland";"Wallis (Valais) (VS)";"Thyon";"E7.37316";"N46.18148";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Collons";"E7.38617";"N46.18513";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Mayens-de-Sion";"E7.38119";"N46.20203";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vernamiège";"E7.43796";"N46.21015";;
2;"Switzerland";"Wallis (Valais) (VS)";"Mase";"E7.43123";"N46.19489";;
2;"Switzerland";"Wallis (Valais) (VS)";"Nax";"E7.42781";"N46.22850";;
2;"Switzerland";"Wallis (Valais) (VS)";"Agarn";"E7.66331";"N46.29666";;
2;"Switzerland";"Wallis (Valais) (VS)";"Albinen";"E7.63334";"N46.34037";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ergisch";"E7.71306";"N46.29097";;
2;"Switzerland";"Wallis (Valais) (VS)";"Inden";"E7.61861";"N46.34384";;
2;"Switzerland";"Wallis (Valais) (VS)";"Susten";"E7.64306";"N46.30833";;
2;"Switzerland";"Wallis (Valais) (VS)";"Leuk Stadt";"E7.63508";"N46.31736";;
2;"Switzerland";"Wallis (Valais) (VS)";"Erschmatt";"E7.69266";"N46.32153";;
2;"Switzerland";"Wallis (Valais) (VS)";"Leukerbad";"E7.62926";"N46.37938";;
2;"Switzerland";"Wallis (Valais) (VS)";"Oberems";"E7.69496";"N46.28147";;
2;"Switzerland";"Wallis (Valais) (VS)";"Salgesch";"E7.57078";"N46.31173";;
2;"Switzerland";"Wallis (Valais) (VS)";"Varen";"E7.60730";"N46.31652";;
2;"Switzerland";"Wallis (Valais) (VS)";"Guttet-Feschel";"E7.66535";"N46.32491";;
2;"Switzerland";"Wallis (Valais) (VS)";"Gampel";"E7.74171";"N46.31573";;
2;"Switzerland";"Wallis (Valais) (VS)";"Niedergampel";"E7.71411";"N46.31221";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bratsch";"E7.70899";"N46.32004";;
2;"Switzerland";"Wallis (Valais) (VS)";"Turtmann";"E7.70285";"N46.30121";;
2;"Switzerland";"Wallis (Valais) (VS)";"Gruben";"E7.70591";"N46.21074";;
2;"Switzerland";"Wallis (Valais) (VS)";"Unterems";"E7.69669";"N46.29201";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bovernier";"E7.08741";"N46.07996";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Valettes (Bovernier)";"E7.07457";"N46.07565";;
2;"Switzerland";"Wallis (Valais) (VS)";"Fully";"E7.11370";"N46.13822";;
2;"Switzerland";"Wallis (Valais) (VS)";"Isérables";"E7.24509";"N46.16149";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ovronnaz";"E7.17218";"N46.19939";;
2;"Switzerland";"Wallis (Valais) (VS)";"Leytron";"E7.21466";"N46.18786";;
2;"Switzerland";"Wallis (Valais) (VS)";"Produit (Leytron)";"E7.19474";"N46.18654";;
2;"Switzerland";"Wallis (Valais) (VS)";"Montagnon (Leytron)";"E7.19290";"N46.19033";;
2;"Switzerland";"Wallis (Valais) (VS)";"Dugny (Leytron)";"E7.18292";"N46.18932";;
2;"Switzerland";"Wallis (Valais) (VS)";"Charrat";"E7.12980";"N46.12348";;
2;"Switzerland";"Wallis (Valais) (VS)";"Martigny";"E7.07376";"N46.10061";;
2;"Switzerland";"Wallis (Valais) (VS)";"Martigny-Croix";"E7.05396";"N46.08656";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ravoire";"E7.04600";"N46.09716";;
2;"Switzerland";"Wallis (Valais) (VS)";"Riddes";"E7.22039";"N46.16866";;
2;"Switzerland";"Wallis (Valais) (VS)";"Auddes-sur-Riddes";"E7.24408";"N46.15442";;
2;"Switzerland";"Wallis (Valais) (VS)";"La Tzoumaz";"E7.23558";"N46.14425";;
2;"Switzerland";"Wallis (Valais) (VS)";"Saillon";"E7.18474";"N46.17137";;
2;"Switzerland";"Wallis (Valais) (VS)";"Saxon";"E7.18075";"N46.14533";;
2;"Switzerland";"Wallis (Valais) (VS)";"Trient";"E6.99474";"N46.05600";;
2;"Switzerland";"Wallis (Valais) (VS)";"Champéry";"E6.87026";"N46.17828";;
2;"Switzerland";"Wallis (Valais) (VS)";"Collombey";"E6.93428";"N46.25314";;
2;"Switzerland";"Wallis (Valais) (VS)";"Collombey";"E6.94635";"N46.26798";;
2;"Switzerland";"Wallis (Valais) (VS)";"Muraz (Collombey)";"E6.92576";"N46.28020";;
2;"Switzerland";"Wallis (Valais) (VS)";"Monthey";"E6.81522";"N46.20704";;
2;"Switzerland";"Wallis (Valais) (VS)";"Monthey";"E6.94699";"N46.25269";;
2;"Switzerland";"Wallis (Valais) (VS)";"Choëx";"E6.96099";"N46.24358";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Giettes";"E6.96237";"N46.22497";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bouveret";"E6.85118";"N46.38473";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Evouettes";"E6.87699";"N46.36247";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Gingolph";"E6.80401";"N46.39259";;
2;"Switzerland";"Wallis (Valais) (VS)";"Troistorrents";"E6.91901";"N46.22976";;
2;"Switzerland";"Wallis (Valais) (VS)";"Morgins";"E6.85747";"N46.23722";;
2;"Switzerland";"Wallis (Valais) (VS)";"Val-d'Illiez";"E6.89309";"N46.20444";;
2;"Switzerland";"Wallis (Valais) (VS)";"Champoussin";"E6.86418";"N46.20930";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Crosets";"E6.83931";"N46.18554";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vionnaz";"E6.89964";"N46.30898";;
2;"Switzerland";"Wallis (Valais) (VS)";"Torgon";"E6.87643";"N46.31976";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vouvry";"E6.88602";"N46.33542";;
2;"Switzerland";"Wallis (Valais) (VS)";"Miex";"E6.86365";"N46.33845";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bister";"E8.06610";"N46.36187";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bitsch";"E8.01723";"N46.33600";;
2;"Switzerland";"Wallis (Valais) (VS)";"Grengiols";"E8.09349";"N46.37178";;
2;"Switzerland";"Wallis (Valais) (VS)";"Goppisberg";"E8.05052";"N46.37152";;
2;"Switzerland";"Wallis (Valais) (VS)";"Greich";"E8.03941";"N46.36645";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ried-Mörel";"E8.03336";"N46.35659";;
2;"Switzerland";"Wallis (Valais) (VS)";"Riederalp";"E8.02772";"N46.37757";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ausserberg";"E7.85110";"N46.31433";;
2;"Switzerland";"Wallis (Valais) (VS)";"Blatten (Lötschen)";"E7.81938";"N46.42044";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bürchen";"E7.81642";"N46.28229";;
2;"Switzerland";"Wallis (Valais) (VS)";"Eischoll";"E7.77926";"N46.29478";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ferden";"E7.75940";"N46.39393";;
2;"Switzerland";"Wallis (Valais) (VS)";"Goppenstein";"E7.75493";"N46.36800";;
2;"Switzerland";"Wallis (Valais) (VS)";"Kippel";"E7.77336";"N46.39898";;
2;"Switzerland";"Wallis (Valais) (VS)";"Niedergesteln";"E7.78178";"N46.31288";;
2;"Switzerland";"Wallis (Valais) (VS)";"Raron";"E7.80012";"N46.31136";;
2;"Switzerland";"Wallis (Valais) (VS)";"St. German";"E7.82093";"N46.31228";;
2;"Switzerland";"Wallis (Valais) (VS)";"Unterbäch VS";"E7.80029";"N46.28487";;
2;"Switzerland";"Wallis (Valais) (VS)";"Wiler (Lötschen)";"E7.78356";"N46.40420";;
2;"Switzerland";"Wallis (Valais) (VS)";"Mörel";"E8.04463";"N46.35597";;
2;"Switzerland";"Wallis (Valais) (VS)";"Filet";"E8.05251";"N46.36107";;
2;"Switzerland";"Wallis (Valais) (VS)";"Steg VS";"E7.74697";"N46.31497";;
2;"Switzerland";"Wallis (Valais) (VS)";"Hohtenn";"E7.75634";"N46.31865";;
2;"Switzerland";"Wallis (Valais) (VS)";"Betten";"E8.06944";"N46.37680";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bettmeralp";"E8.06258";"N46.39010";;
2;"Switzerland";"Wallis (Valais) (VS)";"Martisberg";"E8.09996";"N46.38571";;
2;"Switzerland";"Wallis (Valais) (VS)";"Collonges";"E7.03393";"N46.17162";;
2;"Switzerland";"Wallis (Valais) (VS)";"Dorénaz";"E7.04185";"N46.14892";;
2;"Switzerland";"Wallis (Valais) (VS)";"Evionnaz";"E7.02358";"N46.17846";;
2;"Switzerland";"Wallis (Valais) (VS)";"Finhaut";"E6.97412";"N46.08241";;
2;"Switzerland";"Wallis (Valais) (VS)";"Le Châtelard VS";"E6.95674";"N46.05799";;
2;"Switzerland";"Wallis (Valais) (VS)";"Massongex";"E6.98958";"N46.24263";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Maurice";"E7.00306";"N46.21736";;
2;"Switzerland";"Wallis (Valais) (VS)";"Mex VS";"E6.99956";"N46.18498";;
2;"Switzerland";"Wallis (Valais) (VS)";"Salvan";"E7.02094";"N46.12062";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Granges (Salvan)";"E7.02188";"N46.12800";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Marécottes";"E7.00908";"N46.11252";;
2;"Switzerland";"Wallis (Valais) (VS)";"Le Trétien";"E6.99844";"N46.10100";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vernayaz";"E7.03874";"N46.13431";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vérossaz";"E6.98839";"N46.21053";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chalais";"E7.50463";"N46.26522";;
2;"Switzerland";"Wallis (Valais) (VS)";"Réchy";"E7.49717";"N46.26173";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vercorin";"E7.53313";"N46.25748";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chippis";"E7.54024";"N46.28056";;
2;"Switzerland";"Wallis (Valais) (VS)";"Grône";"E7.45433";"N46.25169";;
2;"Switzerland";"Wallis (Valais) (VS)";"Icogne";"E7.43854";"N46.29072";;
2;"Switzerland";"Wallis (Valais) (VS)";"Lens";"E7.44540";"N46.27894";;
2;"Switzerland";"Wallis (Valais) (VS)";"Flanthey";"E7.45392";"N46.26983";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Léonard";"E7.41976";"N46.25589";;
2;"Switzerland";"Wallis (Valais) (VS)";"Sierre";"E7.53635";"N46.29361";;
2;"Switzerland";"Wallis (Valais) (VS)";"Muraz (Sierre)";"E7.52972";"N46.29752";;
2;"Switzerland";"Wallis (Valais) (VS)";"Noës";"E7.50654";"N46.28014";;
2;"Switzerland";"Wallis (Valais) (VS)";"Granges VS";"E7.46456";"N46.25945";;
2;"Switzerland";"Wallis (Valais) (VS)";"Niouc";"E7.55212";"N46.27091";;
2;"Switzerland";"Wallis (Valais) (VS)";"Vissoie";"E7.58510";"N46.21527";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Luc";"E7.59776";"N46.22016";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chandolin";"E7.58987";"N46.25247";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ayer";"E7.60288";"N46.17883";;
2;"Switzerland";"Wallis (Valais) (VS)";"Zinal";"E7.62659";"N46.13584";;
2;"Switzerland";"Wallis (Valais) (VS)";"Grimentz";"E7.57603";"N46.17898";;
2;"Switzerland";"Wallis (Valais) (VS)";"Mission";"E7.59466";"N46.19254";;
2;"Switzerland";"Wallis (Valais) (VS)";"St-Jean VS";"E7.58490";"N46.19642";;
2;"Switzerland";"Wallis (Valais) (VS)";"Corin-de-la-Crête";"E7.50283";"N46.28452";;
2;"Switzerland";"Wallis (Valais) (VS)";"Loc";"E7.51114";"N46.29347";;
2;"Switzerland";"Wallis (Valais) (VS)";"Crans-Montana";"E7.48168";"N46.31272";;
2;"Switzerland";"Wallis (Valais) (VS)";"Montana";"E7.48997";"N46.29740";;
2;"Switzerland";"Wallis (Valais) (VS)";"Aminona";"E7.52568";"N46.33259";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chermignon";"E7.47474";"N46.28683";;
2;"Switzerland";"Wallis (Valais) (VS)";"Chermignon-d'en-Bas";"E7.48248";"N46.28132";;
2;"Switzerland";"Wallis (Valais) (VS)";"Ollon VS";"E7.47743";"N46.27371";;
2;"Switzerland";"Wallis (Valais) (VS)";"Mollens VS";"E7.52080";"N46.31641";;
2;"Switzerland";"Wallis (Valais) (VS)";"Randogne";"E7.51079";"N46.31299";;
2;"Switzerland";"Wallis (Valais) (VS)";"Champzabé";"E7.49827";"N46.27921";;
2;"Switzerland";"Wallis (Valais) (VS)";"Veyras";"E7.53703";"N46.30244";;
2;"Switzerland";"Wallis (Valais) (VS)";"Miège";"E7.54722";"N46.31213";;
2;"Switzerland";"Wallis (Valais) (VS)";"Venthône";"E7.53199";"N46.30774";;
2;"Switzerland";"Wallis (Valais) (VS)";"Arbaz";"E7.38349";"N46.27226";;
2;"Switzerland";"Wallis (Valais) (VS)";"Grimisuat";"E7.38560";"N46.25991";;
2;"Switzerland";"Wallis (Valais) (VS)";"Champlan (Grimisuat)";"E7.37404";"N46.24691";;
2;"Switzerland";"Wallis (Valais) (VS)";"Savièse";"E7.34977";"N46.25077";;
2;"Switzerland";"Wallis (Valais) (VS)";"Sion";"E7.36199";"N46.23342";;
2;"Switzerland";"Wallis (Valais) (VS)";"Uvrier";"E7.41245";"N46.25075";;
2;"Switzerland";"Wallis (Valais) (VS)";"Pont-de-la-Morge (Sion)";"E7.31712";"N46.22411";;
2;"Switzerland";"Wallis (Valais) (VS)";"Bramois";"E7.40395";"N46.23075";;
2;"Switzerland";"Wallis (Valais) (VS)";"Salins";"E7.35715";"N46.21060";;
2;"Switzerland";"Wallis (Valais) (VS)";"Arvillard (Salins)";"E7.34593";"N46.21099";;
2;"Switzerland";"Wallis (Valais) (VS)";"Pravidondaz (Salins)";"E7.35425";"N46.21194";;
2;"Switzerland";"Wallis (Valais) (VS)";"Turin (Salins)";"E7.35408";"N46.21550";;
2;"Switzerland";"Wallis (Valais) (VS)";"Misériez (Salins)";"E7.34548";"N46.20714";;
2;"Switzerland";"Wallis (Valais) (VS)";"Les Agettes";"E7.37910";"N46.20818";;
2;"Switzerland";"Wallis (Valais) (VS)";"La Vernaz (Les Agettes)";"E7.37164";"N46.21041";;
2;"Switzerland";"Wallis (Valais) (VS)";"Crête-à-l'Oeil (Les Agettes)";"E7.37031";"N46.21132";;
2;"Switzerland";"Wallis (Valais) (VS)";"Veysonnaz";"E7.33602";"N46.19606";;
2;"Switzerland";"Wallis (Valais) (VS)";"Baltschieder";"E7.88113";"N46.37593";;
2;"Switzerland";"Wallis (Valais) (VS)";"Baltschieder";"E7.86484";"N46.30944";;
2;"Switzerland";"Wallis (Valais) (VS)";"Eisten";"E7.89331";"N46.20043";;
2;"Switzerland";"Wallis (Valais) (VS)";"Kalpetran";"E7.83791";"N46.21417";;
2;"Switzerland";"Wallis (Valais) (VS)";"Embd";"E7.82829";"N46.21498";;
2;"Switzerland";"Wallis (Valais) (VS)";"Grächen";"E7.83843";"N46.19526";;
2;"Switzerland";"Wallis (Valais) (VS)";"Lalden";"E7.90455";"N46.29902";;
2;"Switzerland";"Wallis (Valais) (VS)";"Randa";"E7.78435";"N46.10115";;
2;"Switzerland";"Wallis (Valais) (VS)";"Saas-Almagell";"E7.95900";"N46.09372";;
2;"Switzerland";"Wallis (Valais) (VS)";"Saas-Balen";"E7.92751";"N46.15417";;
2;"Switzerland";"Wallis (Valais) (VS)";"Saas-Fee";"E7.92474";"N46.10718";;
2;"Switzerland";"Wallis (Valais) (VS)";"Saas-Grund";"E7.93677";"N46.12404";;
2;"Switzerland";"Wallis (Valais) (VS)";"St. Niklaus VS";"E7.80309";"N46.17774";;
2;"Switzerland";"Wallis (Valais) (VS)";"Herbriggen";"E7.79234";"N46.13541";;
2;"Switzerland";"Wallis (Valais) (VS)";"Stalden VS";"E7.87121";"N46.23445";;
2;"Switzerland";"Wallis (Valais) (VS)";"Staldenried";"E7.88766";"N46.22936";;
2;"Switzerland";"Wallis (Valais) (VS)";"Täsch";"E7.77825";"N46.06707";;
2;"Switzerland";"Wallis (Valais) (VS)";"Törbel";"E7.85263";"N46.23688";;
2;"Switzerland";"Wallis (Valais) (VS)";"Visp";"E7.88118";"N46.29039";;
2;"Switzerland";"Wallis (Valais) (VS)";"Eyholz";"E7.90902";"N46.29421";;
2;"Switzerland";"Wallis (Valais) (VS)";"Visperterminen";"E7.90079";"N46.25810";;
2;"Switzerland";"Wallis (Valais) (VS)";"Zeneggen";"E7.86680";"N46.27300";;
2;"Switzerland";"Wallis (Valais) (VS)";"Zermatt";"E7.74674";"N46.01951";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Areuse";"E6.85678";"N46.95370";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Boudry";"E6.83710";"N46.95142";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Cortaillod";"E6.84632";"N46.94293";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Rochefort";"E6.80994";"N46.97767";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Chambrelien";"E6.81234";"N46.96734";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Montezillon";"E6.83715";"N46.98662";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Champ-du-Moulin";"E6.77461";"N46.95989";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Fretereules";"E6.76616";"N46.96184";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Brot-Dessous";"E6.74722";"N46.95570";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Auvernier";"E6.87723";"N46.97778";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Colombier NE";"E6.86202";"N46.96634";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Bôle";"E6.84008";"N46.96617";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Bevaix";"E6.81563";"N46.93081";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Gorgier";"E6.78052";"N46.90316";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"St-Aubin-Sauges";"E6.77361";"N46.89557";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Chez-le-Bart";"E6.78581";"N46.90123";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Montalchez";"E6.74516";"N46.89744";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Fresens";"E6.74591";"N46.88863";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Vaumarcus";"E6.75511";"N46.87866";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"La Chaux-de-Fonds";"E6.83309";"N47.10412";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"La Cibourg";"E6.87583";"N47.11652";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Le Crêt-du-Locle";"E6.78450";"N47.07726";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Les Planchettes";"E6.77094";"N47.10624";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"La Sagne NE";"E6.79965";"N47.03937";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"La Brévine";"E6.60760";"N46.97982";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Les Taillères";"E6.57615";"N46.97064";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"La Châtagne";"E6.64179";"N46.98727";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Le Brouillet";"E6.53476";"N46.95045";;
2;"Switzerland";"Neuenburg (Neuchatel) (NE)";"Brot-Plamboz";"E6.74599";"N46.97922";;
